Job Title,Years of Experience,Company Size,Industry,Location,Website Visits,Resources Downloaded,Attended Webinar,Email Open Rate,Email Click Rate,Responded to Survey,Days Since Last Interaction,Positive Lead
Manager,18,Medium,Retail,Urban,13,0,0,0.17,0.05,0,17,0
Manager,8,Medium,Manufacturing,Rural,16,0,0,0.0,0.08,0,6,0
Director,23,Large,Healthcare,Urban,0,0,1,0.05,0.05,0,17,0
Consultant,10,Small,Retail,Urban,31,1,0,0.04,0.06,0,26,0
Assistant,12,Large,IT,Suburban,4,0,0,0.15,0.1,0,28,0
Assistant,15,Large,Retail,Rural,9,0,0,0.08,0.1,0,1,0
Director,11,Medium,Manufacturing,Suburban,36,1,0,0.12,0.09,0,15,0
Consultant,22,Small,Retail,Suburban,35,0,0,0.07,0.01,0,29,0
Director,24,Medium,Retail,Suburban,21,1,0,0.01,0.04,0,2,0
Assistant,23,Large,Finance,Suburban,48,0,0,0.05,0.1,0,4,0
Assistant,7,Large,IT,Suburban,21,0,0,0.03,0.0,0,14,0
Assistant,24,Small,Manufacturing,Suburban,46,0,0,0.0,0.04,0,24,0
Assistant,4,Large,Finance,Urban,16,0,0,0.11,0.06,0,22,0
Consultant,29,Medium,IT,Urban,16,0,0,0.17,0.09,0,25,0
Director,24,Small,Retail,Urban,27,0,0,0.03,0.0,0,24,0
Executive,14,Medium,Retail,Suburban,32,0,0,0.12,0.09,0,18,0
Consultant,2,Small,Finance,Urban,23,0,0,0.09,0.0,0,7,0
Executive,23,Medium,Retail,Rural,36,1,0,0.2,0.05,0,9,1
Director,11,Medium,IT,Suburban,26,0,0,0.18,0.07,0,8,0
Assistant,6,Large,Manufacturing,Suburban,25,0,0,0.2,0.1,0,21,0
Assistant,28,Medium,Finance,Suburban,47,0,0,0.05,0.01,0,22,0
Consultant,26,Large,Finance,Urban,45,0,0,0.05,0.06,1,30,1
Consultant,21,Large,Manufacturing,Rural,41,0,0,0.16,0.03,0,20,0
Director,14,Large,Healthcare,Rural,32,0,0,0.03,0.08,0,21,0
Consultant,25,Small,Finance,Rural,21,0,1,0.07,0.02,0,1,1
Executive,11,Medium,Healthcare,Rural,7,0,1,0.08,0.1,0,10,1
Assistant,11,Large,Finance,Suburban,15,0,0,0.13,0.02,0,1,0
Consultant,14,Small,Finance,Rural,15,0,0,0.16,0.08,0,6,0
Consultant,9,Medium,Healthcare,Urban,44,0,0,0.04,0.02,0,25,0
Director,21,Large,Retail,Suburban,20,0,0,0.15,0.05,0,9,0
Director,19,Large,Retail,Rural,24,0,0,0.17,0.01,0,18,0
Consultant,13,Medium,Finance,Suburban,33,0,0,0.14,0.05,0,20,0
Consultant,3,Small,Finance,Urban,11,1,0,0.02,0.07,0,17,0
Director,5,Large,IT,Urban,43,0,0,0.13,0.02,0,26,0
Director,5,Medium,Manufacturing,Urban,9,0,0,0.2,0.06,0,3,0
Manager,30,Small,Healthcare,Suburban,44,0,0,0.17,0.01,0,4,1
Director,6,Large,Healthcare,Rural,34,0,0,0.17,0.03,0,4,0
Consultant,6,Large,Retail,Suburban,46,0,0,0.04,0.04,0,16,0
Director,9,Medium,Retail,Rural,49,0,0,0.03,0.07,0,12,0
Manager,19,Small,Finance,Rural,36,0,0,0.02,0.02,0,10,0
Consultant,29,Large,Finance,Suburban,40,0,0,0.16,0.03,0,11,0
Consultant,16,Large,IT,Rural,16,0,0,0.09,0.04,0,15,0
Manager,28,Large,Healthcare,Urban,1,0,0,0.13,0.08,0,5,0
Consultant,21,Small,Finance,Urban,24,0,0,0.04,0.05,0,18,0
Consultant,24,Large,IT,Rural,47,0,0,0.0,0.01,0,24,0
Director,20,Medium,Retail,Rural,20,0,0,0.08,0.1,0,8,0
Executive,0,Medium,Manufacturing,Urban,8,0,0,0.1,0.06,0,14,0
Director,10,Small,Manufacturing,Urban,4,0,0,0.07,0.03,0,17,0
Consultant,13,Large,Finance,Urban,37,0,0,0.17,0.1,0,12,0
Director,9,Large,Healthcare,Suburban,9,0,0,0.06,0.06,0,18,0
Assistant,7,Large,Manufacturing,Suburban,39,1,1,0.13,0.09,0,21,1
Manager,5,Small,IT,Urban,34,0,0,0.0,0.0,0,4,0
Executive,17,Small,Manufacturing,Rural,36,0,0,0.04,0.02,0,23,0
Executive,18,Large,Finance,Urban,11,0,0,0.16,0.01,0,3,0
Executive,23,Small,Healthcare,Urban,21,0,0,0.17,0.05,0,0,0
Consultant,5,Large,IT,Urban,27,1,0,0.09,0.07,0,1,0
Director,20,Small,Manufacturing,Urban,49,0,0,0.08,0.07,0,16,0
Manager,2,Medium,Retail,Urban,12,0,0,0.04,0.07,0,23,0
Executive,28,Large,Manufacturing,Urban,41,0,0,0.11,0.05,0,24,0
Consultant,22,Large,Finance,Urban,9,0,0,0.02,0.06,0,7,0
Assistant,3,Medium,Healthcare,Urban,1,0,1,0.19,0.06,0,0,1
Executive,21,Small,Finance,Suburban,27,0,0,0.19,0.1,0,14,0
Executive,27,Large,IT,Suburban,38,0,0,0.14,0.04,0,2,0
Executive,26,Medium,IT,Rural,39,0,0,0.17,0.04,0,26,0
Manager,20,Medium,Finance,Urban,4,0,0,0.12,0.06,0,26,0
Director,7,Small,Healthcare,Urban,9,0,0,0.17,0.07,0,29,0
Assistant,14,Medium,IT,Urban,29,0,0,0.08,0.09,0,19,0
Executive,26,Medium,Retail,Suburban,29,0,0,0.1,0.0,0,25,0
Manager,20,Medium,Healthcare,Rural,38,0,0,0.02,0.04,0,25,0
Director,1,Small,Manufacturing,Urban,13,0,0,0.02,0.1,0,28,0
Assistant,30,Medium,Manufacturing,Suburban,35,0,0,0.18,0.05,0,18,0
Director,27,Large,Retail,Suburban,19,0,0,0.17,0.0,0,19,0
Assistant,19,Small,Retail,Rural,11,0,0,0.15,0.09,0,5,0
Executive,5,Medium,Manufacturing,Rural,10,0,0,0.0,0.1,0,20,0
Consultant,23,Small,IT,Suburban,1,0,0,0.17,0.07,0,5,0
Assistant,5,Large,Healthcare,Urban,30,1,0,0.19,0.04,0,14,0
Assistant,12,Large,Finance,Rural,18,0,1,0.16,0.07,0,21,1
Consultant,21,Small,Healthcare,Rural,0,0,0,0.19,0.05,0,7,0
Executive,15,Large,Finance,Suburban,11,0,0,0.06,0.05,0,20,0
Executive,2,Medium,Healthcare,Rural,34,0,0,0.08,0.04,0,18,0
Director,29,Large,Manufacturing,Urban,21,0,0,0.07,0.02,0,9,0
Manager,22,Large,Manufacturing,Rural,8,1,0,0.05,0.04,0,29,0
Consultant,20,Small,Finance,Rural,21,0,0,0.1,0.04,0,25,0
Director,9,Medium,Manufacturing,Suburban,0,0,0,0.18,0.1,0,14,0
Executive,2,Small,Healthcare,Suburban,45,1,0,0.18,0.0,0,16,1
Manager,14,Small,Healthcare,Suburban,39,1,0,0.1,0.03,0,2,1
Executive,29,Large,IT,Urban,30,1,0,0.07,0.03,0,12,0
Assistant,4,Large,Retail,Suburban,8,0,0,0.2,0.04,0,30,0
Assistant,0,Small,Finance,Suburban,5,1,0,0.04,0.07,0,1,0
Director,0,Medium,Manufacturing,Urban,19,0,0,0.0,0.08,0,3,0
Consultant,23,Small,Healthcare,Urban,2,1,0,0.12,0.0,0,7,0
Assistant,7,Large,Retail,Suburban,35,0,0,0.16,0.02,0,18,0
Director,12,Small,Retail,Suburban,27,0,0,0.1,0.02,0,29,0
Manager,26,Large,Finance,Urban,9,0,0,0.07,0.05,1,1,1
Executive,16,Large,Retail,Urban,15,0,0,0.06,0.05,0,21,0
Assistant,28,Large,Finance,Rural,16,0,1,0.04,0.02,0,7,1
Consultant,23,Medium,Healthcare,Urban,16,0,0,0.06,0.06,0,11,0
Director,29,Large,IT,Rural,26,0,0,0.13,0.09,0,2,0
Consultant,30,Small,Retail,Suburban,32,0,0,0.02,0.08,0,21,0
Consultant,27,Large,Healthcare,Urban,26,0,0,0.1,0.0,0,2,0
Executive,13,Large,Healthcare,Rural,4,1,0,0.19,0.1,0,15,0
Assistant,0,Small,Retail,Urban,25,0,0,0.11,0.02,0,2,0
Assistant,9,Small,Healthcare,Urban,50,0,0,0.02,0.05,0,12,0
Consultant,25,Small,Manufacturing,Rural,1,0,0,0.04,0.01,0,3,0
Manager,0,Large,Retail,Urban,6,0,0,0.0,0.05,0,19,0
Manager,16,Small,Retail,Urban,11,0,0,0.02,0.02,0,20,0
Consultant,23,Small,Retail,Suburban,21,0,0,0.0,0.08,0,10,0
Director,1,Large,Retail,Urban,17,0,0,0.1,0.02,0,8,0
Director,23,Medium,Finance,Suburban,26,1,0,0.15,0.07,0,5,0
Consultant,29,Medium,Finance,Urban,49,0,0,0.12,0.02,0,15,0
Consultant,6,Large,Healthcare,Suburban,26,0,0,0.18,0.03,0,19,0
Consultant,29,Large,Healthcare,Rural,1,0,0,0.08,0.06,1,1,1
Manager,25,Large,Retail,Suburban,25,1,0,0.15,0.07,0,5,0
Executive,19,Large,IT,Suburban,34,0,0,0.19,0.09,0,18,0
Consultant,24,Large,Finance,Rural,37,0,0,0.08,0.0,0,2,0
Director,27,Large,Healthcare,Urban,4,0,0,0.18,0.03,0,25,0
Assistant,26,Small,Healthcare,Urban,2,0,0,0.0,0.05,0,21,0
Director,14,Large,Finance,Suburban,9,0,0,0.09,0.07,0,20,0
Executive,30,Large,IT,Urban,25,0,0,0.0,0.06,0,27,0
Executive,30,Large,Finance,Rural,43,0,0,0.17,0.09,0,12,0
Consultant,30,Medium,Healthcare,Rural,17,0,0,0.17,0.01,0,7,0
Consultant,22,Large,Retail,Rural,40,1,0,0.18,0.03,0,1,1
Director,5,Medium,Healthcare,Rural,24,0,0,0.18,0.0,0,4,0
Manager,27,Medium,Finance,Rural,1,0,0,0.13,0.0,0,9,0
Executive,23,Medium,Retail,Urban,33,0,0,0.1,0.04,0,12,0
Executive,17,Medium,Retail,Rural,15,1,0,0.01,0.09,0,19,0
Executive,24,Medium,Retail,Urban,22,0,0,0.17,0.01,0,17,0
Manager,24,Small,IT,Rural,3,0,0,0.0,0.08,0,23,0
Assistant,8,Small,Finance,Urban,0,0,0,0.05,0.01,0,5,0
Consultant,13,Small,Manufacturing,Rural,16,0,0,0.08,0.05,0,4,0
Consultant,12,Large,Finance,Rural,40,0,0,0.16,0.06,0,2,0
Assistant,13,Small,IT,Urban,8,0,0,0.18,0.08,0,8,0
Manager,23,Small,Finance,Suburban,31,1,0,0.05,0.04,0,18,0
Director,11,Large,IT,Urban,35,0,0,0.2,0.04,0,3,0
Assistant,26,Medium,Retail,Urban,1,0,0,0.15,0.06,0,21,0
Manager,9,Small,Finance,Rural,45,0,0,0.04,0.05,0,13,0
Director,16,Small,Healthcare,Suburban,16,1,0,0.12,0.09,0,2,0
Manager,22,Medium,Retail,Suburban,20,0,0,0.03,0.07,0,30,0
Director,27,Large,Finance,Urban,7,0,0,0.09,0.09,0,19,0
Executive,15,Small,Healthcare,Urban,33,0,0,0.1,0.07,0,2,0
Assistant,24,Medium,IT,Suburban,24,0,0,0.17,0.08,0,30,0
Assistant,6,Medium,Finance,Suburban,32,0,1,0.0,0.01,0,19,1
Director,18,Medium,Retail,Urban,6,0,0,0.06,0.05,0,17,0
Executive,1,Medium,Manufacturing,Suburban,4,0,0,0.18,0.03,0,10,0
Assistant,10,Medium,Healthcare,Rural,32,0,0,0.2,0.0,0,30,0
Consultant,3,Large,Retail,Urban,34,1,0,0.16,0.08,0,22,0
Assistant,21,Medium,Retail,Urban,39,0,0,0.1,0.1,0,10,0
Assistant,22,Medium,Manufacturing,Urban,30,0,0,0.19,0.0,0,17,0
Executive,1,Medium,IT,Suburban,12,0,0,0.19,0.09,0,2,0
Executive,4,Small,Healthcare,Rural,19,0,0,0.04,0.03,0,24,0
Manager,1,Small,IT,Urban,10,0,0,0.11,0.07,0,13,0
Manager,30,Small,IT,Rural,7,0,0,0.16,0.09,0,17,0
Assistant,10,Small,Manufacturing,Urban,41,0,0,0.02,0.01,0,12,0
Consultant,1,Small,IT,Rural,42,0,0,0.19,0.07,0,20,0
Executive,12,Medium,Manufacturing,Suburban,5,0,0,0.06,0.05,1,5,1
Executive,1,Small,Healthcare,Rural,43,0,0,0.03,0.07,0,20,0
Manager,16,Large,Finance,Urban,9,0,0,0.19,0.02,0,15,0
Manager,27,Medium,IT,Urban,37,1,0,0.18,0.05,0,27,0
Executive,2,Small,Healthcare,Suburban,24,0,0,0.04,0.03,0,16,0
Consultant,17,Medium,Manufacturing,Suburban,15,0,0,0.18,0.06,0,2,0
Assistant,23,Medium,Manufacturing,Urban,21,0,0,0.03,0.06,0,1,0
Manager,11,Medium,Retail,Suburban,18,0,0,0.04,0.07,0,11,0
Executive,19,Small,Retail,Rural,1,0,0,0.13,0.1,0,22,0
Executive,30,Small,Manufacturing,Suburban,4,0,0,0.05,0.02,0,10,0
Consultant,11,Medium,IT,Urban,4,0,0,0.03,0.09,0,25,0
Assistant,18,Large,Manufacturing,Rural,22,0,0,0.01,0.08,1,29,1
Director,8,Small,Finance,Suburban,24,0,0,0.04,0.04,0,29,0
Consultant,18,Large,IT,Suburban,2,1,0,0.12,0.1,0,4,0
Assistant,4,Small,Finance,Urban,43,0,0,0.11,0.0,0,25,0
Executive,11,Large,Manufacturing,Suburban,49,0,0,0.15,0.09,0,25,0
Assistant,15,Small,Retail,Suburban,22,1,0,0.13,0.0,0,23,0
Executive,26,Small,Finance,Urban,14,0,1,0.12,0.07,0,21,1
Director,13,Small,Retail,Rural,44,0,0,0.12,0.07,0,3,0
Manager,23,Large,Healthcare,Suburban,5,0,0,0.13,0.04,0,0,0
Director,29,Medium,Retail,Suburban,30,0,0,0.17,0.09,0,16,0
Assistant,12,Large,Retail,Rural,2,0,0,0.18,0.0,0,2,0
Director,12,Large,Manufacturing,Rural,6,0,0,0.06,0.06,0,15,0
Executive,29,Small,Healthcare,Urban,5,0,0,0.11,0.02,0,5,0
Executive,24,Large,Retail,Urban,17,0,0,0.02,0.01,0,24,0
Director,26,Large,Retail,Urban,18,1,0,0.1,0.0,0,2,0
Director,1,Medium,Finance,Suburban,7,0,0,0.04,0.1,0,21,0
Manager,19,Large,Manufacturing,Rural,13,0,0,0.02,0.07,0,10,0
Executive,19,Large,IT,Rural,27,0,0,0.13,0.1,0,18,0
Assistant,0,Medium,Healthcare,Urban,50,0,0,0.2,0.04,0,21,0
Consultant,12,Large,Retail,Suburban,33,0,0,0.13,0.0,0,29,0
Director,23,Small,Healthcare,Suburban,39,0,0,0.07,0.02,0,12,0
Consultant,9,Large,Manufacturing,Suburban,33,0,0,0.14,0.08,0,18,0
Executive,11,Medium,Manufacturing,Urban,27,0,0,0.14,0.07,0,28,0
Consultant,15,Medium,IT,Suburban,13,0,0,0.16,0.09,0,17,0
Executive,9,Medium,Manufacturing,Suburban,31,0,0,0.04,0.05,0,13,0
Director,22,Large,Retail,Suburban,13,0,0,0.16,0.07,0,30,0
Consultant,29,Medium,Manufacturing,Rural,8,1,0,0.15,0.08,0,11,0
Executive,25,Medium,Manufacturing,Rural,36,0,0,0.03,0.1,0,12,0
Assistant,26,Medium,IT,Suburban,16,0,0,0.14,0.02,0,28,0
Consultant,23,Large,Retail,Rural,37,0,0,0.06,0.02,0,23,0
Manager,13,Small,Manufacturing,Rural,35,0,0,0.13,0.06,0,6,0
Assistant,1,Small,Retail,Suburban,17,0,0,0.04,0.01,0,28,0
Director,4,Small,IT,Suburban,24,0,0,0.16,0.05,0,15,0
Manager,13,Medium,Retail,Urban,48,1,0,0.14,0.05,0,0,1
Assistant,0,Large,Finance,Rural,9,0,0,0.13,0.03,0,0,0
Manager,14,Small,Retail,Suburban,43,0,0,0.2,0.01,0,11,0
Manager,10,Large,Finance,Urban,44,0,0,0.09,0.06,0,14,0
Assistant,2,Small,Healthcare,Suburban,38,0,0,0.1,0.1,0,9,0
Director,24,Large,IT,Suburban,14,0,0,0.06,0.05,0,28,0
Consultant,11,Large,IT,Urban,23,0,0,0.03,0.08,0,8,0
Executive,17,Large,Retail,Rural,4,0,0,0.0,0.04,0,6,0
Director,17,Small,Healthcare,Urban,25,0,0,0.14,0.01,0,26,0
Director,19,Medium,Finance,Rural,10,0,0,0.11,0.05,0,6,0
Consultant,13,Small,Finance,Rural,14,0,0,0.08,0.07,0,19,0
Assistant,16,Medium,Healthcare,Rural,19,0,0,0.13,0.07,0,28,0
Assistant,22,Small,Finance,Suburban,16,0,0,0.19,0.03,0,12,0
Manager,22,Small,Finance,Rural,22,0,0,0.02,0.01,0,24,0
Director,9,Small,Manufacturing,Urban,16,0,0,0.13,0.09,0,23,0
Assistant,7,Small,Retail,Suburban,29,0,0,0.12,0.08,0,14,0
Executive,20,Small,Retail,Urban,9,0,0,0.2,0.08,0,25,0
Executive,29,Small,Finance,Rural,41,0,0,0.07,0.02,0,21,0
Director,11,Medium,Finance,Suburban,22,0,1,0.2,0.02,0,4,1
Manager,27,Medium,Manufacturing,Urban,26,0,0,0.16,0.09,0,15,0
Executive,25,Medium,Manufacturing,Suburban,20,0,0,0.03,0.0,0,19,0
Executive,16,Small,Finance,Urban,17,0,1,0.02,0.01,0,6,1
Director,25,Large,IT,Rural,49,1,0,0.16,0.03,0,26,1
Manager,29,Large,Finance,Suburban,39,0,0,0.19,0.08,0,7,0
Consultant,2,Medium,Healthcare,Urban,0,0,0,0.13,0.02,0,0,0
Assistant,23,Small,Finance,Urban,46,0,0,0.19,0.06,0,29,0
Executive,24,Medium,Healthcare,Rural,23,0,0,0.06,0.1,0,17,0
Assistant,30,Small,IT,Urban,8,1,0,0.04,0.04,0,11,0
Manager,9,Medium,IT,Suburban,32,0,0,0.18,0.02,0,16,0
Executive,26,Medium,Finance,Rural,17,0,0,0.11,0.0,0,4,0
Executive,30,Medium,Manufacturing,Rural,44,1,0,0.17,0.1,0,25,0
Director,3,Large,Retail,Suburban,41,0,0,0.01,0.1,0,0,0
Director,1,Medium,Healthcare,Rural,30,0,0,0.16,0.03,0,27,0
Director,3,Small,Retail,Rural,45,0,0,0.04,0.01,0,30,0
Consultant,22,Medium,Healthcare,Rural,34,1,0,0.03,0.05,1,24,1
Director,0,Medium,Manufacturing,Rural,4,0,0,0.11,0.0,0,1,0
Executive,9,Medium,IT,Suburban,28,0,0,0.02,0.02,0,30,0
Director,29,Large,Manufacturing,Urban,26,0,0,0.09,0.02,0,23,0
Director,2,Medium,Manufacturing,Urban,27,0,0,0.16,0.09,0,16,0
Director,8,Small,Finance,Rural,22,0,0,0.19,0.03,0,11,0
Consultant,26,Medium,IT,Rural,17,0,1,0.19,0.05,0,27,0
Director,11,Small,Finance,Urban,39,0,0,0.09,0.07,0,1,0
Executive,7,Small,Finance,Rural,22,0,0,0.04,0.0,0,12,0
Assistant,11,Small,Finance,Urban,34,0,0,0.01,0.09,0,26,0
Director,19,Medium,Manufacturing,Urban,20,0,0,0.11,0.03,0,24,0
Manager,19,Medium,Finance,Suburban,24,0,0,0.2,0.07,0,22,0
Manager,0,Medium,Healthcare,Rural,19,0,0,0.2,0.03,1,9,1
Director,4,Medium,IT,Urban,36,0,0,0.2,0.08,0,7,0
Consultant,9,Small,IT,Suburban,17,0,1,0.17,0.09,0,5,1
Executive,3,Small,IT,Suburban,14,0,0,0.03,0.06,1,8,1
Executive,10,Large,Healthcare,Suburban,26,0,1,0.19,0.08,0,11,1
Executive,6,Medium,Healthcare,Urban,31,0,0,0.07,0.04,0,17,0
Manager,19,Small,IT,Rural,32,0,0,0.2,0.08,0,13,0
Director,17,Large,Finance,Urban,19,0,0,0.13,0.02,0,0,0
Assistant,19,Large,Finance,Rural,10,0,0,0.18,0.0,0,14,0
Director,11,Small,Healthcare,Rural,32,0,0,0.18,0.07,0,20,0
Director,9,Large,Healthcare,Urban,31,1,0,0.03,0.03,0,28,0
Executive,21,Small,IT,Urban,38,0,0,0.01,0.0,0,9,0
Manager,29,Small,IT,Rural,40,0,1,0.18,0.0,0,23,1
Assistant,19,Large,Retail,Suburban,3,0,0,0.14,0.02,0,24,0
Consultant,4,Large,Manufacturing,Suburban,22,0,0,0.13,0.02,0,18,0
Consultant,8,Small,Finance,Suburban,29,0,0,0.12,0.05,0,8,0
Manager,30,Large,Retail,Rural,44,0,0,0.15,0.07,0,26,0
Consultant,4,Medium,Retail,Rural,5,0,0,0.06,0.1,0,2,0
Consultant,24,Large,Healthcare,Rural,26,0,0,0.08,0.05,0,12,0
Consultant,6,Medium,Healthcare,Rural,39,0,0,0.2,0.03,0,20,0
Executive,7,Medium,Retail,Suburban,42,0,0,0.07,0.03,0,5,0
Consultant,15,Small,Retail,Rural,11,0,0,0.06,0.03,0,11,0
Consultant,0,Large,Manufacturing,Rural,31,0,0,0.06,0.06,0,10,0
Consultant,5,Medium,Healthcare,Urban,43,0,0,0.16,0.09,0,16,0
Manager,16,Small,Manufacturing,Rural,1,0,0,0.19,0.07,0,6,0
Assistant,11,Medium,Finance,Urban,30,0,0,0.17,0.05,0,27,0
Assistant,21,Large,Healthcare,Urban,39,0,0,0.08,0.03,0,30,0
Manager,27,Medium,Manufacturing,Urban,42,0,0,0.12,0.05,0,22,0
Consultant,7,Medium,IT,Urban,36,0,0,0.19,0.1,0,19,0
Executive,13,Medium,Manufacturing,Rural,50,0,0,0.01,0.04,0,15,0
Assistant,18,Medium,Manufacturing,Rural,29,0,0,0.09,0.1,0,29,0
Executive,9,Large,Retail,Rural,15,0,0,0.13,0.1,0,29,0
Executive,8,Medium,Finance,Suburban,48,0,0,0.0,0.05,0,13,0
Director,30,Medium,Healthcare,Suburban,20,0,0,0.08,0.01,0,6,0
Manager,3,Medium,Manufacturing,Suburban,37,0,0,0.12,0.03,1,7,1
Manager,10,Large,Retail,Urban,45,1,0,0.06,0.02,0,3,1
Manager,17,Small,Healthcare,Suburban,47,0,0,0.07,0.07,0,10,0
Manager,6,Medium,Finance,Suburban,25,0,0,0.11,0.1,0,30,0
Executive,14,Large,IT,Urban,1,0,0,0.01,0.0,0,10,0
Manager,11,Small,Finance,Suburban,7,0,0,0.15,0.02,0,8,0
Consultant,22,Medium,Finance,Rural,41,0,0,0.02,0.08,0,19,0
Assistant,15,Medium,IT,Rural,11,0,0,0.13,0.1,0,26,0
Director,23,Medium,Retail,Suburban,16,0,0,0.14,0.03,0,27,0
Director,20,Large,Finance,Suburban,50,0,0,0.17,0.05,0,18,0
Manager,18,Medium,Healthcare,Urban,4,0,0,0.2,0.05,0,18,0
Manager,27,Medium,Finance,Suburban,10,0,0,0.18,0.05,0,1,0
Director,22,Large,Healthcare,Rural,49,0,0,0.04,0.01,0,7,0
Assistant,14,Small,Healthcare,Rural,13,0,1,0.03,0.04,0,4,1
Consultant,10,Small,Healthcare,Urban,0,0,0,0.0,0.05,0,27,0
Consultant,7,Small,Finance,Rural,3,1,0,0.18,0.04,0,23,0
Manager,1,Medium,Retail,Suburban,4,0,0,0.01,0.1,0,2,0
Executive,5,Medium,Finance,Suburban,14,0,0,0.12,0.07,0,12,0
Executive,19,Medium,Manufacturing,Urban,20,0,0,0.08,0.1,0,23,0
Executive,17,Large,IT,Suburban,37,0,0,0.08,0.08,0,17,0
Director,23,Large,Manufacturing,Urban,19,0,0,0.12,0.01,0,17,0
Manager,26,Large,IT,Urban,40,0,0,0.08,0.09,0,6,0
Director,12,Large,Finance,Rural,29,0,0,0.04,0.1,0,30,0
Executive,18,Small,Finance,Urban,3,0,1,0.03,0.03,0,13,1
Consultant,4,Small,Finance,Suburban,4,0,0,0.04,0.05,0,27,0
Consultant,7,Small,Retail,Suburban,38,0,0,0.14,0.04,0,0,0
Consultant,20,Large,Retail,Urban,45,0,0,0.03,0.04,0,12,0
Director,14,Small,Healthcare,Suburban,37,0,0,0.14,0.03,0,7,0
Assistant,5,Medium,Manufacturing,Urban,39,0,0,0.09,0.05,0,4,0
Manager,13,Medium,Finance,Urban,12,1,0,0.17,0.01,0,2,0
Consultant,14,Medium,Retail,Suburban,28,0,0,0.01,0.05,0,29,0
Assistant,13,Large,Finance,Rural,11,0,0,0.02,0.08,0,16,0
Consultant,13,Medium,Finance,Urban,16,0,0,0.16,0.04,0,6,0
Executive,22,Small,IT,Suburban,10,0,0,0.14,0.06,0,9,0
Director,5,Large,Healthcare,Suburban,40,0,0,0.07,0.03,0,5,0
Executive,17,Medium,IT,Rural,37,0,0,0.0,0.1,0,2,0
Assistant,14,Small,Retail,Urban,44,1,0,0.05,0.05,0,20,0
Executive,12,Large,IT,Rural,48,0,0,0.13,0.03,0,12,0
Consultant,16,Medium,Retail,Urban,15,0,0,0.03,0.03,0,13,0
Consultant,26,Small,Healthcare,Rural,23,0,0,0.13,0.06,0,26,0
Executive,20,Medium,Finance,Suburban,3,0,0,0.08,0.01,0,8,0
Manager,0,Large,Manufacturing,Suburban,9,0,0,0.05,0.02,0,14,0
Consultant,23,Small,Healthcare,Rural,11,0,0,0.0,0.1,0,16,0
Consultant,22,Large,Finance,Rural,49,0,0,0.18,0.07,0,17,0
Consultant,28,Medium,Retail,Rural,0,1,0,0.04,0.09,0,17,0
Consultant,20,Large,Healthcare,Rural,11,0,0,0.08,0.09,0,28,0
Executive,15,Small,Retail,Suburban,25,0,0,0.02,0.01,0,6,0
Assistant,29,Medium,Manufacturing,Rural,48,0,0,0.07,0.09,0,17,0
Assistant,7,Small,IT,Rural,46,0,0,0.2,0.1,0,5,0
Consultant,22,Large,IT,Rural,2,1,0,0.11,0.06,0,7,0
Assistant,24,Small,Finance,Suburban,14,1,0,0.13,0.03,0,17,0
Consultant,21,Large,Manufacturing,Rural,43,0,0,0.15,0.0,0,11,0
Assistant,8,Large,Manufacturing,Suburban,36,1,0,0.01,0.1,0,15,0
Assistant,22,Medium,Finance,Suburban,0,0,1,0.07,0.04,0,29,0
Assistant,13,Small,Healthcare,Urban,25,0,0,0.1,0.04,0,2,0
Consultant,12,Medium,IT,Suburban,9,0,0,0.19,0.09,0,27,0
Consultant,8,Medium,Manufacturing,Suburban,39,0,0,0.18,0.09,0,18,0
Manager,3,Medium,Retail,Suburban,2,0,0,0.15,0.02,0,2,0
Consultant,23,Medium,Healthcare,Rural,41,0,0,0.14,0.07,0,25,0
Executive,30,Medium,Finance,Rural,49,0,0,0.07,0.01,0,15,0
Director,19,Small,Manufacturing,Rural,50,0,0,0.08,0.06,0,11,0
Assistant,21,Small,Finance,Rural,23,0,0,0.19,0.05,0,3,0
Manager,0,Small,Retail,Suburban,42,0,0,0.09,0.09,0,2,0
Manager,22,Small,Manufacturing,Suburban,48,0,0,0.0,0.06,0,22,0
Executive,27,Small,Healthcare,Urban,22,0,0,0.07,0.08,0,20,0
Director,21,Medium,Retail,Suburban,18,0,0,0.14,0.02,0,0,0
Assistant,19,Large,Finance,Rural,25,0,0,0.09,0.09,0,30,0
Consultant,26,Large,Healthcare,Rural,11,0,0,0.05,0.0,0,0,0
Assistant,11,Medium,Healthcare,Suburban,5,0,0,0.03,0.03,0,28,0
Consultant,12,Small,Retail,Suburban,21,1,0,0.03,0.07,0,20,0
Executive,6,Small,Manufacturing,Suburban,28,0,0,0.15,0.1,0,2,0
Executive,2,Large,Manufacturing,Urban,5,0,0,0.18,0.07,0,30,0
Director,25,Small,Manufacturing,Rural,30,1,0,0.04,0.07,0,10,0
Director,2,Medium,Finance,Suburban,7,0,0,0.11,0.01,0,21,0
Director,8,Medium,Manufacturing,Urban,33,0,0,0.15,0.08,0,24,0
Consultant,2,Small,Manufacturing,Suburban,31,1,1,0.09,0.05,0,12,1
Assistant,27,Large,Retail,Rural,17,0,0,0.08,0.0,0,19,0
Consultant,19,Small,Manufacturing,Rural,30,0,0,0.13,0.07,0,7,0
Consultant,18,Large,Manufacturing,Urban,44,0,0,0.14,0.04,0,11,0
Assistant,22,Medium,Manufacturing,Rural,3,0,1,0.12,0.08,0,11,1
Executive,30,Medium,Healthcare,Suburban,4,0,0,0.11,0.03,0,9,0
